kode_golongan;kode_bidang;kode_kelompok;kode_sub_kelompok;kode_sub_sub_kelompok;nama_sub_sub_kelompok
3;2;1;5;7;Mobil Unit Monitoring Frekwensi
3;2;1;5;8;Mobil Unit Perpustakaan Keliling
3;2;1;5;9;Mobil Unit Visual Mini (MUVIANI)
3;2;1;5;10;Mobil Unit Satelite Link Van
3;2;1;5;11;Mobil Unit Panggung
3;2;1;5;12;Mobil Unit Pameran
3;2;1;5;13;Out Side Broad Cast Van Radio
3;2;1;5;14;Out Side Broad Cast Van Televisi
3;2;1;5;15;Mobil Unit Produksi Film
3;2;1;5;16;Mobil Unit Produksi Televisi
3;2;1;5;17;Mobil Unit Produksi Cinerama
3;2;1;5;18;Mobil Unit Kesehatan Masyarakat
3;2;1;5;19;Mobil Unit Kesehatan Hewan
3;2;1;5;20;Mobil Unit Tahanan
3;2;1;5;21;Mobil Unit Pengangkut Uang
3;2;1;5;22;Truck Sampah
3;2;1;5;23;Mobil Tangki Bahan Bakar
3;2;1;5;24;Mobil Unit Rontgen
3;2;1;5;25;Mobil Unit Rehabilitasi Sosial Keliling
3;2;1;5;26;Bomp Trailer
3;2;1;5;27;Kendaraan Klinik
3;2;1;5;28;Mobil Unit Pengangkut Limbah Radio Aktif
3;2;1;5;29;Mobil Tranfusi Darah
3;2;1;5;30;Kendaraan Tim Pemeliharaan
3;2;1;5;31;Mobil Penarik (UNIMOG)
3;2;1;5;32;Kendaraan Satmobek/Satmobeng/Satmomas
3;2;1;5;33;Mobil Work Shop/Services
3;2;1;5;34;Kendaraan Derek
3;2;1;5;35;Mobil Unit Khusus Aljihandak
3;2;1;5;36;Aircraft Air Conditioning
3;2;1;5;37;Kendaraan Girafle Radar
3;2;1;5;38;Mobil Pers Van
3;2;1;5;39;Kendaraan Unit Bedah
3;2;1;5;40;Mobile Floodlight
3;2;1;5;41;Kendaraan Pengangkut Tank
3;2;1;5;42;Crash Car
3;2;1;5;43;Kendaraan Water Canon
3;2;1;5;44;Foam Vehicle
3;2;1;5;45;Kendaraan Toilet
3;2;1;5;46;Rapid Invention Vehicle
3;2;1;5;47;Kendaraan Gas Airmata
3;2;1;5;48;Kendaraan Taktis
3;2;1;5;49;Kendaraan VIP (Anti Peluru)
3;2;1;5;50;Kendaraan Tangga Pesawat
3;2;1;5;51;Kendaraan Meteo
3;2;1;5;52;Kendaraan Sweeper
3;2;1;5;53;Kendaraan Kamar Sandi
3;2;1;5;54;Kendaraan Jamming Frekuensi
3;2;1;5;55;Kendaraan Monitoring Sinyal
3;2;1;5;56;Mobil Dapur Lapangan
3;2;1;5;57;Mobil Penarik Barrier
3;2;1;5;58;Mobil Operasional PJR
3;2;1;5;59;Automatic Unguided Vehicle (AuGV)
3;2;1;5;60;Rescue Car
3;2;1;5;61;Rapid Deployment Land SAR
3;2;1;5;62;Rescue Truck
3;2;1;5;63;Monilog (Mobil Logistik/ Personil)
3;2;1;5;64;Mobil Latih
3;2;1;5;65;Ran Switch Wagon
3;2;1;5;66;Ran Cacdri Wagon
3;2;1;5;67;Ran Traktor
3;2;1;5;68;Ran Tangki
3;2;1;5;69;Ran Zat Asam
3;2;1;5;70;Ran Penyapu Landasan
3;2;1;5;71;Ran Pandu Pesawat
3;2;1;5;72;Ran Penarik Pesawat
3;2;1;5;73;Ran Penyapu Hanggar
3;2;1;5;74;Ran Drug Chute
3;2;1;5;75;Ran Pembangkit Tenaga
3;2;1;5;76;Ran Crime Squid
3;2;1;5;77;Ran Weapon Carrier
3;2;1;5;78;Ran Laboratorium  / Uji Coba
3;2;1;5;79;Ran Kantin
3;2;1;5;80;Ran Patroli
3;2;1;5;81;Ran Jeep Kommab
3;2;1;5;82;Ran Recovery
3;2;1;5;83;Ran Pengisi BB Pesawat
3;2;1;5;84;Ran Wrecker
3;2;1;5;85;Ran Forklip
3;2;1;5;86;Mobil Patroli
3;2;1;5;87;Kendaraan APC
3;2;1;5;88;Kendaraan Dare V
3;2;1;5;89;Kendaraan/Mobil Pengawalan
3;2;1;5;90;Mobil Irup
3;2;1;5;91;Mobil Komlek Polri
3;2;1;5;92;Mobil Unit TKP
3;2;1;5;93;Mobil Unit Laka Lantas
3;2;1;5;94;Mobil Unit Identifikasi
3;2;1;5;95;Mobil Unit Labfor
3;2;1;5;96;Mobil Unit Penerangan Polri
3;2;1;5;97;Mobil Unit Derek
3;2;1;5;98;Mobil Unit Satwa
3;2;1;5;99;Rantis PHH
3;2;1;5;100;Kendaraan Pos Polisi Mobile
3;2;1;5;101;Mobil Unit Alsus Jihandak
3;2;1;5;102;Mobil Golfcar
3;2;1;5;103;Rantis Rescue Samapta
3;2;1;5;104;Ransus Satwa Anjing Type Kecil
3;2;1;5;105;Ransus Satwa Anjing Type Sedang
3;2;1;5;106;Ransus Satwa Anjing Type Besar
3;2;1;5;107;Ransus Satwa Kuda Type Sedang
3;2;1;5;108;Ransus Satwa Kuda Type Besar
3;2;1;5;109;Trailer Kuda
3;2;1;5;999;Kendaraan Bermotor Khusus Lainnya
3;2;1;99;0;ALAT ANGKUTAN DARAT BERMOTOR LAINNYA
3;2;1;99;999;Alat Angkutan Darat Bermotor Lainnya
3;2;2;0;0;ALAT ANGKUTAN DARAT TAK BERMOTOR
3;2;2;1;0;KENDARAAN TAK BERMOTOR ANGKUTAN BARANG
3;2;2;1;1;Gerobak Tarik
3;2;2;1;2;Gerobak Dorong
3;2;2;1;3;Caravan
3;2;2;1;4;Lori Dorong
3;2;2;1;5;Trailer
3;2;2;1;6;Container Dolly
3;2;2;1;7;Pallet Dolly
3;2;2;1;8;Baggage And Mail Cart
3;2;2;1;9;Baggage Trolly
3;2;2;1;10;Meja Dorong Saji/Trolley Saji
3;2;2;1;11;Roda Dua Berinsulasi
3;2;2;1;12;Roda Tiga/ Gerobak Kayuh Berinsulasi
3;2;2;1;999;Kendaraan Tak Bermotor Angkutan Barang Lainnya
3;2;2;2;0;KENDARAAN TAK BERMOTOR PENUMPANG
3;2;2;2;1;Sepeda
3;2;2;2;2;Kuda (Kendaraan Tak Bermotor Penumpang)
3;2;2;2;999;Kendaraan Tak Bermotor Penumpang Lainnya
3;2;2;3;0;ALAT ANGKUTAN KERETA REL TAK BERMOTOR
3;2;2;3;1;Kereta Penumpang
3;2;2;3;2;Kereta Makan
3;2;2;3;3;Power Car
3;2;2;3;4;Gerbong Barang Tertutup
3;2;2;3;5;Gerbong Barang Terbuka
3;2;2;3;999;Alat Angkutan Kereta Rel Tak Bermotor Lainnya
3;2;2;99;0;ALAT ANGKUTAN DARAT TAK BERMOTOR LAINNYA
3;2;2;99;999;Alat Angkutan Darat Tak Bermotor Lainnya
3;2;3;0;0;ALAT ANGKUTAN APUNG BERMOTOR
3;2;3;1;0;ALAT ANGKUTAN APUNG BERMOTOR UNTUK BARANG
3;2;3;1;1;Kapal Minyak (Tanker)
3;2;3;1;2;Tongkang Bermotor
3;2;3;1;3;Tug Boat + Attachment
3;2;3;1;4;Landing Ship Transportation( L.S.T )
3;2;3;1;5;Kapal Cargo (Kapal Barang)
3;2;3;1;6;Truck Air
3;2;3;1;999;Alat Angkutan Apung Bermotor Untuk Barang Lainnya
3;2;3;2;0;ALAT ANGKUTAN APUNG BERMOTOR UNTUK PENUMPANG
3;2;3;2;1;Speed Boat / Motor Tempel
3;2;3;2;2;Motor Boat
3;2;3;2;3;Klotok
3;2;3;2;4;Ferry
3;2;3;2;5;Hidrofoil
3;2;3;2;6;Jetfoil
3;2;3;2;7;Long Boat
3;2;3;2;8;Kapal Passanger (Kapal Penumpang)
3;2;3;2;9;Perahu Kayu
3;2;3;2;999;Alat Angkutan Apung Bermotor Untuk Penumpang Lainnya
3;2;3;3;0;ALAT ANGKUTAN APUNG BERMOTOR KHUSUS
3;2;3;3;1;Survey Boat
3;2;3;3;2;Kapal Anti Polusi
3;2;3;3;3;Kapal Perambuan
3;2;3;3;4;Out Boat Motor
3;2;3;3;5;Kapal Hydrografi
3;2;3;3;6;Kapal Unit Penerangan Air
3;2;3;3;7;Kapal Visual Mini
3;2;3;3;8;Kapal Penangkap Ikan
3;2;3;3;9;Kapal Pengangkut Hewan
3;2;3;3;10;Kapal Patroli Pantai
3;2;3;3;11;Kapal Motor Perpustakaan Keliling
3;2;3;3;12;Floating Work Shop/Dock
3;2;3;3;13;Moring Boat/Kepil
3;2;3;3;14;Suction Dredger/Keruk Hisap
3;2;3;3;15;Qutter Dredger/Keruk Bor
3;2;3;3;16;Bucket Dredger/Keruk Timba
3;2;3;3;17;Clampshel Dredger/Keruk Cakram
3;2;3;3;18;Alat Angkutan Apung Untuk Mancing
3;2;3;3;19;Floating Pile + Attachment (Alat Angkutan Apung Bermotor Khusus)
3;2;3;3;20;Sekoci Motor Tempel
3;2;3;3;21;Perahu Motor Tempel
3;2;3;3;22;Kapal Oseanografi
3;2;3;3;23;Perahu Tradisional
3;2;3;3;24;Sea Rider
3;2;3;3;25;Hover Craft
3;2;3;3;26;Kapal Pengangkut Ikan
3;2;3;3;27;Kapal Pengolah Ikan
3;2;3;3;28;Kapal Penelitian/ Eksplorasi Perikanan
3;2;3;3;29;Kapal Pendukung Operasi Penangkapan Ikan
3;2;3;3;30;Kapal Pendukung Operasi Pembudidayaan Ikan
3;2;3;3;31;Kapal Pengawas Perikanan
3;2;3;3;32;Perahu Intai 3 orang
3;2;3;3;33;Perahu Serbu 15 orang
3;2;3;3;34;Kapal Patroli Polisi
3;2;3;3;35;Jet Sky
3;2;3;3;999;Alat Angkutan Apung Bermotor Khusus Lainnya
3;2;3;99;0;ALAT ANGKUTAN APUNG BERMOTOR LAINNYA
3;2;3;99;999;Alat Angkutan Apung Bermotor Lainnya
3;2;4;0;0;ALAT ANGKUTAN APUNG TAK BERMOTOR
3;2;4;1;0;ALAT ANGKUTAN APUNG TAK BERMOTOR UNTUK BARANG
3;2;4;1;1;Tongkang
3;2;4;1;2;Perahu Barang
3;2;4;1;999;Alat Angkutan Apung Tak Bermotor Untuk Barang Lainnya
3;2;4;2;0;ALAT ANGKUTAN APUNG TAK BERMOTOR UNTUK PENUMPANG
3;2;4;2;1;Perahu Penumpang
3;2;4;2;2;Perahu Penyeberangan
3;2;4;2;999;Alat Angkutan Apung Tak Bermotor Untuk Penumpang Lainnya
3;2;4;3;0;ALAT ANGKUTAN APUNG TAK BERMOTOR KHUSUS
3;2;4;3;1;Ponton
3;2;4;3;2;Perahu Karet (Alat Angkutan Apung Tak Bermotor Khusus)
3;2;4;3;3;Ponton Rumah
3;2;4;3;4;Floating Platform/Rakit
3;2;4;3;999;Alat Angkutan Apung Tak Bermotor Khusus Lainnya
3;2;4;99;0;ALAT ANGKUTAN APUNG TAK BERMOTOR LAINNYA
3;2;4;99;999;Alat Angkutan Apung Tak Bermotor Lainnya
3;3;0;0;0;ALAT BENGKEL DAN ALAT UKUR
3;3;1;0;0;ALAT BENGKEL BERMESIN
3;3;1;1;0;PERKAKAS KONSTRUKSI LOGAM TERPASANG PADA PONDASI
3;3;1;1;1;Mesin Bubut
3;3;1;1;2;Mesin Frais
3;3;1;1;3;Mesin Ketam (Perkakas Konstruksi Logam Terpasang Pada Pondasi)
3;3;1;1;4;Mesin Press Hidrolik & Punch
3;3;1;1;5;Mesin Bor
3;3;1;1;6;Mesin Gergaji Logam
3;3;1;1;7;Mesin Gerinda
3;3;1;1;8;Mesin Rol
3;3;1;1;9;Mesin Bor Cylinder
3;3;1;1;10;Mesin Skrup
3;3;1;1;11;Mesin Meiling
3;3;1;1;12;Mesin Purel
3;3;1;1;13;Mesin Perapen
3;3;1;1;14;Mesin Sikat Kulit
3;3;1;1;15;Mesin Pemotong Kulit
3;3;1;1;16;Mesin Jahit Kulit
3;3;1;1;17;Mesin Pengepres Kulit
3;3;1;1;18;Mesin Kompresor
3;3;1;1;19;Mesin Las Listrik
3;3;1;1;20;Mesin Dynamo Kron
3;3;1;1;21;Mesin Sikat Besi Kron
3;3;1;1;22;Mesin Pemotong Fiberglas/Poliyster
3;3;1;1;23;Mesin Gulung Listrik
3;3;1;1;24;Mesin Pelubang (Perkakas Konstruksi Logam Terpasang Pada Pondasi)
3;3;1;1;25;Mesin Penekuk/Lipat Plat
3;3;1;1;26;Mesin Gunting Plat
3;3;1;1;27;Mesin Pembengkok Uni
3;3;1;1;28;Mesin Amplas Plat
3;3;1;1;29;Mesin Pemotong Plat
3;3;1;1;30;Mesin Transmission Automotive
3;3;1;1;31;Mesin Pembengkok Logam
3;3;1;1;32;Mesin Crystal Growing
3;3;1;1;33;Mesin Laser Cutting
3;3;1;1;34;Mesin Laser Welding
3;3;1;1;35;Mesin Lipat Plat
3;3;1;1;36;Mesin Briket
3;3;1;1;37;Univ. Grinder Seting Valve
3;3;1;1;38;Univ. Grinder Valve Repair
3;3;1;1;39;Mesin Serut
3;3;1;1;40;Mesin Profile Kayu
3;3;1;1;999;Perkakas Konstruksi  Logam Terpasang Pada Pondasi Lainnya
3;3;1;2;0;PERKAKAS KONSTRUKSI LOGAM YANG TRANSPORTABLE (BERPINDAH)
3;3;1;2;1;Mesin Gerinda Tangan
3;3;1;2;2;Mesin Bor Tangan
3;3;1;2;3;Mesin Cylinder
3;3;1;2;4;Riveting Machine
3;3;1;2;5;Mesin Gulung Manual
3;3;1;2;6;Mesin Ampelas Tangan
3;3;1;2;7;Mesin Ampelas Rol Kecil
3;3;1;2;8;Mesin Gergaji Besi
3;3;1;2;999;Perkakas Konstruksi Logam Yang Transportable (Berpindah) Lainnya
3;3;1;3;0;PERKAKAS BENGKEL LISTRIK
3;3;1;3;1;Battery Charge
3;3;1;3;2;Winder
3;3;1;3;3;Transformator
3;3;1;3;4;Solder Listrik
3;3;1;3;5;Sedotan Timah Listrik
3;3;1;3;6;Electrical Discharge
3;3;1;3;7;Vertical machining Centre
3;3;1;3;8;Copy Milling
3;3;1;3;9;Surface Grinding Proth
3;3;1;3;10;Cydrical Grinder Yam
3;3;1;3;11;Capacity Die Casting
3;3;1;3;12;Hmc Cintinati Milacron
3;3;1;3;13;Engine Cylinder Research Engine
3;3;1;3;14;Valve Sensor
3;3;1;3;15;Coordinate Measuring Machines
3;3;1;3;16;Engine Cooling System
3;3;1;3;17;Outlet Manifodld Pressure
3;3;1;3;18;Impulse Orbital Welder
3;3;1;3;19;AVL DIGAS
3;3;1;3;20;Electric Wire Rope
3;3;1;3;21;Steam Pressure Gauge
3;3;1;3;22;Savetuy Valve
3;3;1;3;23;Tresher Statis
3;3;1;3;24;Variac
3;3;1;3;25;Mixer (Perkakas Bengkel Listrik)
3;3;1;3;26;Stepping Motor
3;3;1;3;27;Cylinder Pressure Tranducer
3;3;1;3;28;Engine Simulation Software Package
3;3;1;3;29;Axhaust Gas Analizer
3;3;1;3;30;Circular Saw
3;3;1;3;31;Tester Listrik/Telepon/Internet
3;3;1;3;999;Perkakas Bengkel Listrik Lainnya (Alat Bengkel Bermesin)
3;3;1;4;0;PERKAKAS BENGKEL SERVICE
3;3;1;4;1;Auto Lift
3;3;1;4;2;Car Washer
3;3;1;4;3;Steam Cleaner
3;3;1;4;4;Lubriacating Equipment
3;3;1;4;5;Mesin Spooring
3;3;1;4;6;Mesin Balancer
3;3;1;4;7;Brake Drum Lathe/Mesin  Perata Tromol
3;3;1;4;8;Pengasah Lubang Stang Piston
3;3;1;4;9;Lubricating Set (Perkakas Bengkel Service)
3;3;1;4;10;Air Filter Regulator
3;3;1;4;11;Diamond Care Drill Care
3;3;1;4;12;AC Motor Control
3;3;1;4;999;Perkakas Bengkel Service Lainnya (Alat Bengkel Bermesin)
3;3;1;5;0;PERKAKAS PENGANGKAT BERMESIN
3;3;1;5;1;Overhead Crane
3;3;1;5;2;Hoist
3;3;1;5;3;Winch/LIR
3;3;1;5;999;Perkakas Pengangkat Bermesin Lainnya
3;3;1;6;0;PERKAKAS BENGKEL KAYU
3;3;1;6;1;Mesin Gergaji
3;3;1;6;2;Mesin Ketam (Perkakas Bengkel Kayu)
3;3;1;6;3;Mesin Bor Kayu
3;3;1;6;4;Mesin Penghalus
3;3;1;6;5;Tatah Listrik Oscar MK 361
3;3;1;6;6;Pasah Listrik MKC
3;3;1;6;7;Profile Listrik MKC
3;3;1;6;8;Grendo Duduk
3;3;1;6;9;Gergaji Bengkok ATS
3;3;1;6;10;Amplas Listrik GMT
3;3;1;6;11;Gergaji Chain Saw
3;3;1;6;12;Table Saw 10 Eastco
3;3;1;6;999;Perkakas Bengkel Kayu Lainnya
3;3;1;7;0;PERKAKAS BENGKEL KHUSUS
3;3;1;7;1;Mesin Jahit Terpal
3;3;1;7;2;Perkakas Vulkanisir Ban
3;3;1;7;3;Perkakas Bongkar/Pasang Ban
3;3;1;7;4;Mesin Tenun Tekstil
3;3;1;7;5;Mesin Celup (Perkakas Bengkel Khusus)
3;3;1;7;6;Pemasang Baru
3;3;1;7;7;Mesin Tenun Jahit
3;3;1;7;999;Perkakas Bengkel Khusus Lainnya
3;3;1;8;0;PERALATAN LAS
3;3;1;8;1;Peralatan Las Listrik
3;3;1;8;2;Peralatan Las Karbit
3;3;1;8;3;Peralatan Las Gas
3;3;1;8;999;Peralatan Las Lainnya
3;3;1;99;0;ALAT BENGKEL BERMESIN LAINNYA
3;3;1;99;999;Alat Bengkel Bermesin Lainnya
3;3;2;0;0;ALAT BENGKEL TAK BERMESIN
3;3;2;1;0;PERKAKAS BENGKEL KONSTRUKSI LOGAM
3;3;2;1;1;Perkakas Dapur Tempa
3;3;2;1;2;Perkakas Bangku Kerja
3;3;2;1;3;Perkakas Pengukur
3;3;2;1;4;Perkakas Pengecoran Logam
3;3;2;1;5;R O L
3;3;2;1;6;Perkakas Pemotong Plat
3;3;2;1;7;Perkakas Press Hidrolik
3;3;2;1;8;Perkakas Pemotong Kabel Sling
3;3;2;1;9;Perkakas Pengecatan Kendaraan
3;3;2;1;999;Perkakas Bengkel Konstruksi Logam Lainnya
3;3;2;2;0;PERKAKAS BENGKEL LISTRIK
3;3;2;2;1;Armature Drying Oven
3;3;2;2;2;Mica Undercutter
3;3;2;2;3;Commutator Turning Tool
3;3;2;2;4;Armature Crowler
3;3;2;2;5;Solid State Soldering Gun
3;3;2;2;999;Perkakas Bengkel Listrik Lainnya (Alat Bengkel Tak Bermesin)
3;3;2;3;0;PERKAKAS BENGKEL SERVICE
3;3;2;3;1;Perkakas Bengkel Service
3;3;2;3;2;Lubricating Set (Perkakas Bengkel Service)
3;3;2;3;3;Perlengkapan Bengkel Mekanik
3;3;2;3;4;Jembatan Service Hidrolik
3;3;2;3;999;Perkakas Bengkel Service Lainnya (Alat Bengkel Tak Bermesin)
3;3;2;4;0;PERKAKAS PENGANGKAT
3;3;2;4;1;Dongkrak Mekanik
3;3;2;4;2;Dongkrak Hidrolik
3;3;2;4;3;T A K E L
3;3;2;4;4;G A N T R Y
3;3;2;4;5;T R I P O D
3;3;2;4;6;Floor Crane
3;3;2;4;999;Perkakas Pengangkat Lainnya
3;3;2;5;0;PERKAKAS STANDARD (STANDARD TOOLS)
3;3;2;5;1;Tool Kit Set
3;3;2;5;2;Tool Kit Box
3;3;2;5;3;Tool Cabinet Set
3;3;2;5;4;Kunci Pipa
3;3;2;5;5;Puller Set
3;3;2;5;6;Tap Dies
3;3;2;5;7;Greeper
3;3;2;5;8;Engine Stand
3;3;2;5;9;Kunci Moment
3;3;2;5;10;Pembuat Fisik (DIESS)
3;3;2;5;11;Tungku Non Ferrous
3;3;2;5;12;Wheel Chock (Perkakas Standard (standard Tools))
3;3;2;5;13;Maintenance Step
3;3;2;5;14;Crimping Tolls
3;3;2;5;15;Toolkit Tukang Kayu Ton
3;3;2;5;16;Toolkit Tukang Batu Ton
3;3;2;5;17;Toolkit Tukang Listrik
3;3;2;5;18;Toolkit Pemeliharaan
3;3;2;5;19;Toolkit Perbengkelan
3;3;2;5;20;Toolkit Perpipaan
3;3;2;5;21;Tool Outfit Pioner Electric
3;3;2;5;22;Tool General Mechanic Set
3;3;2;5;23;Toolkit Tukang Besi
3;3;2;5;24;Tool Electrical Set
3;3;2;5;25;Sawmil
3;3;2;5;26;Unit Pelumas Portable
3;3;2;5;27;Scafolding Set & Tool
3;3;2;5;28;Hand Fallet
3;3;2;5;29;Paron
3;3;2;5;30;Cylinder Bearing
3;3;2;5;31;Perlengkapan Bengkel Pengecatan
3;3;2;5;999;Perkakas Standard (Standard Tools) Lainnya
3;3;2;6;0;PERKAKAS KHUSUS (SPECIAL TOOLS)
3;3;2;6;1;Kunci Khusus Untuk Engine
3;3;2;6;2;Kunci Khusus Alat Besar Darat
3;3;2;6;3;Kunci Khusus Alat Besar Apung
3;3;2;6;4;Kunci Khusus Casis Alat Angkut Darat
3;3;2;6;5;Kunci Khusus Casis
3;3;2;6;6;Kunci Khusus Alat Angkut Apung
3;3;2;6;7;Kunci Khusus Pembuka Mur/Baut
3;3;2;6;8;Kunci Khusus Moment
3;3;2;6;9;Kunci Khusus Alat Besar Udara
3;3;2;6;10;Kunci Khusus Casis Alat Besar Udara
3;3;2;6;11;Digital Tang Ampere
3;3;2;6;12;Digital Tachometer
3;3;2;6;13;Foot Klep
3;3;2;6;14;Cincin/Kopling Slang Hydrant
3;3;2;6;15;Kunci L
3;3;2;6;16;TBA
3;3;2;6;999;Perkakas Khusus (Special Tools) Lainnya
3;3;2;7;0;PERKAKAS BENGKEL KERJA
3;3;2;7;1;Gergaji
3;3;2;7;2;Ketam
3;3;2;7;3;Bor
3;3;2;7;4;Pahat
3;3;2;7;5;Kakak Tua
3;3;2;7;6;Water Pas
3;3;2;7;7;Siku
3;3;2;7;8;Palu
3;3;2;7;999;Perkakas Bengkel Kerja Lainnya
3;3;2;8;0;PERALATAN TUKANG BESI
3;3;2;8;1;Tanggem
3;3;2;8;2;Gunting Plat
3;3;2;8;3;Landasan Kenteng
3;3;2;8;4;Kunci Kaul
3;3;2;8;5;Gunting Plat Tangan
3;3;2;8;6;Tang Kombinasi
3;3;2;8;7;Tang Potong
3;3;2;8;8;Betel, Seter, Drip, Dreg, Sneper
3;3;2;8;9;Pukul Konde
3;3;2;8;10;Pukul Lengkung
3;3;2;8;11;Pukul Sabit
3;3;2;8;12;Kikir
3;3;2;8;13;Kunci Pas
3;3;2;8;14;Tang Senai & Tap
3;3;2;8;15;Drei Biasa (Obeng)
3;3;2;8;16;Drei Kembang (Obeng)
3;3;2;8;17;Drei Ketok (Obeng)
3;3;2;8;18;Seket Mat
3;3;2;8;19;Jangka Besi
3;3;2;8;20;Kunci Stang
3;3;2;8;999;Peralatan Tukang Besi Lainnya
3;3;2;9;0;PERALATAN TUKANG KAYU
3;3;2;9;1;Tatah Biasa
3;3;2;9;2;Tatah Lengkung
3;3;2;9;3;Kaota
3;3;2;9;4;Petel
3;3;2;9;5;Patar
3;3;2;9;6;Bor Engkol
3;3;2;9;7;Perlengkapan Bengkel Kayu
3;3;2;9;999;Peralatan Tukang Kayu Lainnya
3;3;2;10;0;PERALATAN TUKANG KULIT
3;3;2;10;1;Pisau Kulit
3;3;2;10;2;Pandokan Sepatu
3;3;2;10;3;Lis Sepatu
3;3;2;10;4;Cokro
3;3;2;10;5;Plong Kulit
3;3;2;10;6;Catut
3;3;2;10;7;Pukul Sepatu
3;3;2;10;8;Gunting Kulit
3;3;2;10;9;Gunting Kain
3;3;2;10;10;Drek Mata Ayam
3;3;2;10;12;Uncek
3;3;2;10;999;Peralatan Tukang Kulit Lainnya
3;3;2;11;0;PERALATAN UKUR, GIP & FETING
3;3;2;11;1;Dipan Ukur
3;3;2;11;2;Meteran Kain
3;3;2;11;3;Rol Meter
3;3;2;11;4;Jangka Berkaki
3;3;2;11;5;Patar Gip
3;3;2;11;6;Pisau Gip
3;3;2;11;7;Pararel Bar
3;3;2;11;8;Cermin Besar
3;3;2;11;9;Tangga Latihan
3;3;2;11;10;Trap Latihan
3;3;2;11;999;Peralatan Ukur, Gip & Feting Lainnya
3;3;2;12;0;PERALATAN BENGKEL KHUSUS PELADAM
3;3;2;12;1;Mesin CNC
3;3;2;12;2;Dynamo Tungku
3;3;2;12;3;Mesin Frais
3;3;2;12;4;Mesin Skraf
3;3;2;12;5;Mesin Bor Meja / Kaki Listrik
3;3;2;12;6;Palu Besar
3;3;2;12;7;Mesin Korter
3;3;2;12;8;Palu Kecil
3;3;2;12;9;Mesin Gerinda Duduk (Bench Gerinda)
3;3;2;12;10;Gegep Pemotong Kuku
3;3;2;12;11;Gegep Pemotong Paku
3;3;2;12;12;Pisau Renet
3;3;2;12;13;Mesin Jahit Terpal
3;3;2;12;14;Pelobang Tapel
3;3;2;12;15;Tang Buaya
3;3;2;12;16;Mesin Battery Set / Pengisi Accu
3;3;2;12;17;Peralatan Bengkel Lainnya
3;3;2;12;18;Mesin Blower Listrik / Mekanik
3;3;2;12;19;Mesin Sikat / Brush Machine
3;3;2;12;20;Mesin Pembuka Ban
3;3;2;12;21;Mesin Slep Kruk As
3;3;2;12;22;Mesin Asah Silider Cop
3;3;2;12;23;Mesin Gulung Spool
3;3;2;12;24;Mesin Gulung Plat
3;3;2;12;25;Mesin Pompa air PMK
3;3;2;12;26;Mesin Asah Klep
3;3;2;12;27;Mesin Tusuk / Stik
3;3;2;12;28;Mesin Bor Listrik Tangan
3;3;2;12;29;Mesin Nimbling
3;3;2;12;30;Mesin Gerinda tangan Listrik
3;3;2;12;31;Mesin Potong plat bentuk / hand nimbler
3;3;2;12;32;Unit Cat
3;3;2;12;33;Cut Off Saw
3;3;2;12;34;Mesin Analisa System
3;3;2;12;35;Blender Las Potong
3;3;2;12;36;Mesin Cuci kendaraan/ Car Washer
3;3;2;12;37;Perkakas AC
3;3;2;12;999;Peralatan Bengkel Khusus Peladam Lainnya
3;3;2;99;0;ALAT BENGKEL TAK BERMESIN LAINNYA
3;3;2;99;999;Alat Bengkel Tak Bermesin Lainnya
3;3;3;0;0;ALAT UKUR
3;3;3;1;0;ALAT UKUR UNIVERSAL
3;3;3;1;1;Af Generator Tone Generator
3;3;3;1;2;Audio Signal Source
3;3;3;1;3;Audio Test Set
3;3;3;1;4;Audio Morse & Distributor Meter
3;3;3;1;5;Audio Sweep Osilator
3;3;3;1;6;VTVM Volt
3;3;3;1;7;Independence Meter
3;3;3;1;8;Decible Meter
3;3;3;1;9;Crt Tester
3;3;3;1;10;Circuit Tester (Alat Ukur Universal)
3;3;3;1;11;Electronic Capasitor Tester
3;3;3;1;12;Illumino Meter
3;3;3;1;13;IC Tester Semi Test IV
3;3;3;1;14;IC Meter
3;3;3;1;15;Mihvolt Meter
3;3;3;1;16;Multitester & Accessorie
3;3;3;1;17;Multisester Digital
3;3;3;1;18;Photo Illumination Meter
3;3;3;1;19;Transistor Tester Semitest I
3;3;3;1;20;Transistor Tester Semitest II
3;3;3;1;21;Transistor Tester Semitest V
3;3;3;1;22;Transistor Tester AVO
3;3;3;1;23;Volt Meter Elektronik
3;3;3;1;24;Volt Meter Digital
3;3;3;1;25;Volt Meter Higt Tension
3;3;3;1;26;Widw Band Level Meter
3;3;3;1;27;Automatic Distrotion Meter
3;3;3;1;28;Power Meter And Accessories
3;3;3;1;29;PH Meter (Alat Ukur Universal)
3;3;3;1;30;Quasi Peak Meter
3;3;3;1;31;Thruline Watt Meter
3;3;3;1;32;Digital Multimeter (Alat Ukur Universal)
3;3;3;1;33;Multi Meter
3;3;3;1;34;Meter Calibrator
3;3;3;1;35;Moise Figure Meter
3;3;3;1;36;Distortion Analyzer
3;3;3;1;37;Vector Volt Meter (Alat Ukur Universal)
3;3;3;1;38;Pulse Generator (Alat Ukur Universal)
3;3;3;1;39;DME Ground Station Test Set (Alat Ukur Universal)
3;3;3;1;40;UHF Signal Generator
3;3;3;1;41;Sweep Oscillator (Alat Ukur Universal)
3;3;3;1;42;VHF Signal Generator
